timestamp,gpu_id,memory_used_mb,memory_total_mb,utilization_percent
2025-09-15 02:43:38,0,3271,6141,92
2025-09-15 02:43:40,0,3271,6141,91
2025-09-15 02:43:42,0,3271,6141,90
2025-09-15 02:43:44,0,3271,6141,94
2025-09-15 02:43:46,0,3271,6141,92
2025-09-15 02:43:48,0,3271,6141,89
2025-09-15 02:43:50,0,3271,6141,91
2025-09-15 02:43:52,0,3271,6141,93
2025-09-15 02:43:54,0,3271,6141,84
2025-09-15 02:43:56,0,3271,6141,86
2025-09-15 02:43:58,0,3271,6141,82
2025-09-15 02:44:00,0,3271,6141,89
2025-09-15 02:44:02,0,3271,6141,93
2025-09-15 02:44:04,0,3271,6141,94
2025-09-15 02:44:07,0,3271,6141,94
2025-09-15 02:44:09,0,3271,6141,93
2025-09-15 02:44:11,0,3271,6141,93
2025-09-15 02:44:13,0,3271,6141,93
2025-09-15 02:44:15,0,3271,6141,88
2025-09-15 02:44:17,0,3271,6141,92
2025-09-15 02:44:19,0,3271,6141,89
2025-09-15 02:44:21,0,3271,6141,92
2025-09-15 02:44:23,0,3271,6141,87
2025-09-15 02:44:25,0,3271,6141,85
2025-09-15 02:44:27,0,3271,6141,19
2025-09-15 02:44:29,0,3271,6141,93
2025-09-15 02:44:31,0,3271,6141,91
2025-09-15 02:44:33,0,3271,6141,93
2025-09-15 02:44:35,0,3271,6141,89
2025-09-15 02:44:37,0,3271,6141,91
2025-09-15 02:44:39,0,3271,6141,93
2025-09-15 02:44:41,0,3271,6141,91
2025-09-15 02:44:43,0,3271,6141,92
2025-09-15 02:44:45,0,3271,6141,95
2025-09-15 02:44:47,0,3271,6141,92
2025-09-15 02:44:49,0,3271,6141,92
2025-09-15 02:44:51,0,3271,6141,86
2025-09-15 02:44:53,0,3271,6141,86
2025-09-15 02:44:55,0,3271,6141,94
2025-09-15 02:44:57,0,3271,6141,90
2025-09-15 02:44:59,0,3271,6141,93
2025-09-15 02:45:01,0,3271,6141,98
2025-09-15 02:45:03,0,3271,6141,93
2025-09-15 02:45:05,0,3271,6141,92
2025-09-15 02:45:07,0,3271,6141,91
2025-09-15 02:45:09,0,3271,6141,91
2025-09-15 02:45:12,0,3271,6141,94
2025-09-15 02:45:14,0,3271,6141,93
2025-09-15 02:45:16,0,3271,6141,90
2025-09-15 02:45:18,0,3271,6141,92
2025-09-15 02:45:20,0,3271,6141,83
2025-09-15 02:45:22,0,3271,6141,85
2025-09-15 02:45:24,0,3271,6141,94
2025-09-15 02:45:26,0,3271,6141,92
2025-09-15 02:45:28,0,3271,6141,93
2025-09-15 02:45:30,0,3271,6141,93
2025-09-15 02:45:32,0,3271,6141,96
2025-09-15 02:45:34,0,3271,6141,93
2025-09-15 02:45:36,0,3271,6141,91
2025-09-15 02:45:38,0,3271,6141,93
2025-09-15 02:45:40,0,3271,6141,91
2025-09-15 02:45:42,0,3271,6141,92
2025-09-15 02:45:44,0,3271,6141,89
2025-09-15 02:45:46,0,3271,6141,94
2025-09-15 02:45:48,0,3271,6141,87
2025-09-15 02:45:50,0,3271,6141,85
2025-09-15 02:45:52,0,3271,6141,96
2025-09-15 02:45:54,0,3271,6141,92
2025-09-15 02:45:56,0,3271,6141,93
2025-09-15 02:45:58,0,3271,6141,93
2025-09-15 02:46:00,0,3271,6141,87
2025-09-15 02:46:02,0,3271,6141,87
2025-09-15 02:46:04,0,3271,6141,89
2025-09-15 02:46:06,0,3271,6141,90
2025-09-15 02:46:08,0,3271,6141,94
2025-09-15 02:46:10,0,3271,6141,92
2025-09-15 02:46:12,0,3271,6141,91
2025-09-15 02:46:14,0,3271,6141,91
2025-09-15 02:46:16,0,3271,6141,84
2025-09-15 02:46:18,0,3271,6141,85
2025-09-15 02:46:20,0,3271,6141,90
2025-09-15 02:46:23,0,3271,6141,92
2025-09-15 02:46:25,0,3271,6141,92
2025-09-15 02:46:27,0,3271,6141,93
2025-09-15 02:46:29,0,3271,6141,93
2025-09-15 02:46:31,0,3271,6141,94
2025-09-15 02:46:33,0,3271,6141,93
2025-09-15 02:46:35,0,3271,6141,90
2025-09-15 02:46:37,0,3271,6141,90
2025-09-15 02:46:39,0,3271,6141,86
2025-09-15 02:46:41,0,3271,6141,91
2025-09-15 02:46:43,0,3271,6141,91
2025-09-15 02:46:45,0,3271,6141,88
2025-09-15 02:46:47,0,3271,6141,83
2025-09-15 02:46:49,0,3271,6141,92
2025-09-15 02:46:51,0,3271,6141,91
2025-09-15 02:46:53,0,3271,6141,88
2025-09-15 02:46:55,0,3271,6141,93
2025-09-15 02:46:57,0,3271,6141,96
2025-09-15 02:46:59,0,3271,6141,96
2025-09-15 02:47:01,0,3271,6141,94
2025-09-15 02:47:03,0,3271,6141,91
2025-09-15 02:47:05,0,3271,6141,92
2025-09-15 02:47:07,0,3271,6141,91
2025-09-15 02:47:09,0,3271,6141,97
2025-09-15 02:47:11,0,3271,6141,84
2025-09-15 02:47:13,0,3271,6141,84
2025-09-15 02:47:15,0,3271,6141,77
2025-09-15 02:47:17,0,3271,6141,93
2025-09-15 02:47:19,0,3271,6141,92
2025-09-15 02:47:21,0,3271,6141,89
2025-09-15 02:47:23,0,3271,6141,90
2025-09-15 02:47:25,0,3271,6141,89
2025-09-15 02:47:27,0,3271,6141,89
2025-09-15 02:47:29,0,3271,6141,93
2025-09-15 02:47:32,0,3271,6141,93
2025-09-15 02:47:34,0,3271,6141,90
2025-09-15 02:47:36,0,3271,6141,92
2025-09-15 02:47:38,0,3271,6141,94
2025-09-15 02:47:40,0,3271,6141,85
2025-09-15 02:47:42,0,3271,6141,87
2025-09-15 02:47:44,0,3271,6141,88
2025-09-15 02:47:46,0,3271,6141,91
2025-09-15 02:47:48,0,3271,6141,91
2025-09-15 02:47:50,0,3271,6141,91
2025-09-15 02:47:52,0,3271,6141,88
2025-09-15 02:47:54,0,3271,6141,96
2025-09-15 02:47:56,0,3271,6141,96
2025-09-15 02:47:58,0,3271,6141,92
2025-09-15 02:48:00,0,3271,6141,95
2025-09-15 02:48:02,0,3271,6141,91
2025-09-15 02:48:04,0,3271,6141,90
2025-09-15 02:48:06,0,3271,6141,90
2025-09-15 02:48:08,0,3271,6141,82
2025-09-15 02:48:10,0,3271,6141,87
2025-09-15 02:48:12,0,3271,6141,86
2025-09-15 02:48:14,0,3271,6141,96
2025-09-15 02:48:16,0,3271,6141,91
2025-09-15 02:48:18,0,3271,6141,92
2025-09-15 02:48:20,0,3271,6141,95
2025-09-15 02:48:22,0,3271,6141,89
2025-09-15 02:48:24,0,3271,6141,93
2025-09-15 02:48:26,0,3271,6141,93
2025-09-15 02:48:28,0,3271,6141,92
2025-09-15 02:48:30,0,3271,6141,96
2025-09-15 02:48:32,0,3271,6141,90
2025-09-15 02:48:34,0,3271,6141,91
2025-09-15 02:48:36,0,3271,6141,84
2025-09-15 02:48:38,0,3271,6141,83
2025-09-15 02:48:40,0,3271,6141,85
2025-09-15 02:48:42,0,3271,6141,91
2025-09-15 02:48:45,0,3271,6141,91
2025-09-15 02:48:47,0,3271,6141,91
2025-09-15 02:48:49,0,3271,6141,87
2025-09-15 02:48:51,0,3271,6141,91
2025-09-15 02:48:53,0,3271,6141,97
2025-09-15 02:48:55,0,3271,6141,87
2025-09-15 02:48:57,0,3271,6141,97
2025-09-15 02:48:59,0,3271,6141,89
2025-09-15 02:49:01,0,3271,6141,95
2025-09-15 02:49:03,0,3271,6141,92
2025-09-15 02:49:05,0,3271,6141,88
2025-09-15 02:49:07,0,3271,6141,84
2025-09-15 02:49:09,0,3271,6141,85
2025-09-15 02:49:11,0,3271,6141,92
2025-09-15 02:49:13,0,3271,6141,97
2025-09-15 02:49:15,0,3271,6141,93
2025-09-15 02:49:17,0,3271,6141,93
2025-09-15 02:49:19,0,3271,6141,90
2025-09-15 02:49:21,0,3271,6141,94
2025-09-15 02:49:23,0,3271,6141,93
2025-09-15 02:49:25,0,3271,6141,93
2025-09-15 02:49:27,0,3271,6141,91
2025-09-15 02:49:29,0,3271,6141,95
2025-09-15 02:49:31,0,3271,6141,90
2025-09-15 02:49:33,0,3271,6141,83
2025-09-15 02:49:35,0,3271,6141,89
2025-09-15 02:49:37,0,3271,6141,45
2025-09-15 02:49:39,0,3271,6141,91
2025-09-15 02:49:41,0,3271,6141,93
2025-09-15 02:49:43,0,3271,6141,95
2025-09-15 02:49:46,0,3271,6141,93
2025-09-15 02:49:48,0,3271,6141,92
2025-09-15 02:49:50,0,3271,6141,93
2025-09-15 02:49:52,0,3271,6141,91
2025-09-15 02:49:54,0,3271,6141,93
2025-09-15 02:49:56,0,3271,6141,91
2025-09-15 02:49:58,0,3271,6141,92
2025-09-15 02:50:00,0,3271,6141,92
2025-09-15 02:50:02,0,3271,6141,89
2025-09-15 02:50:04,0,3271,6141,83
2025-09-15 02:50:06,0,3271,6141,3
2025-09-15 02:50:08,0,3271,6141,93
2025-09-15 02:50:10,0,3271,6141,93
2025-09-15 02:50:12,0,3271,6141,92
2025-09-15 02:50:14,0,3271,6141,89
2025-09-15 02:50:16,0,3271,6141,89
2025-09-15 02:50:18,0,3271,6141,91
2025-09-15 02:50:20,0,3271,6141,92
2025-09-15 02:50:22,0,3271,6141,93
2025-09-15 02:50:24,0,3271,6141,93
2025-09-15 02:50:26,0,3271,6141,92
2025-09-15 02:50:28,0,3271,6141,91
2025-09-15 02:50:30,0,3271,6141,88
2025-09-15 02:50:32,0,3271,6141,82
2025-09-15 02:50:34,0,3271,6141,11
2025-09-15 02:50:36,0,3271,6141,95
2025-09-15 02:50:38,0,3271,6141,93
2025-09-15 02:50:40,0,3271,6141,93
2025-09-15 02:50:42,0,3271,6141,94
2025-09-15 02:50:44,0,3271,6141,91
2025-09-15 02:50:46,0,3271,6141,89
2025-09-15 02:50:48,0,3271,6141,90
2025-09-15 02:50:50,0,3271,6141,94
2025-09-15 02:50:52,0,3271,6141,92
2025-09-15 02:50:54,0,3271,6141,96
2025-09-15 02:50:56,0,3271,6141,94
2025-09-15 02:50:58,0,3271,6141,87
2025-09-15 02:51:00,0,3271,6141,82
2025-09-15 02:51:03,0,3271,6141,6
2025-09-15 02:51:05,0,3271,6141,91
2025-09-15 02:51:07,0,3271,6141,93
2025-09-15 02:51:09,0,3271,6141,88
2025-09-15 02:51:11,0,3271,6141,90
2025-09-15 02:51:13,0,3271,6141,91
2025-09-15 02:51:15,0,3271,6141,92
2025-09-15 02:51:17,0,3271,6141,94
2025-09-15 02:51:19,0,3271,6141,90
2025-09-15 02:51:21,0,3271,6141,91
2025-09-15 02:51:23,0,3271,6141,91
2025-09-15 02:51:25,0,3271,6141,91
2025-09-15 02:51:27,0,3271,6141,86
2025-09-15 02:51:29,0,3271,6141,81
2025-09-15 02:51:31,0,3271,6141,10
2025-09-15 02:51:33,0,3271,6141,97
2025-09-15 02:51:35,0,3271,6141,88
2025-09-15 02:51:37,0,3271,6141,93
2025-09-15 02:51:39,0,3271,6141,93
2025-09-15 02:51:41,0,3271,6141,96
2025-09-15 02:51:43,0,3271,6141,92
2025-09-15 02:51:45,0,3271,6141,91
2025-09-15 02:51:47,0,3271,6141,90
2025-09-15 02:51:49,0,3271,6141,93
2025-09-15 02:51:51,0,3271,6141,92
2025-09-15 02:51:53,0,3271,6141,93
2025-09-15 02:51:55,0,3271,6141,84
2025-09-15 02:51:57,0,3271,6141,86
2025-09-15 02:51:59,0,3271,6141,16
2025-09-15 02:52:01,0,3271,6141,94
2025-09-15 02:52:03,0,3271,6141,90
2025-09-15 02:52:05,0,3271,6141,91
2025-09-15 02:52:07,0,3271,6141,91
2025-09-15 02:52:09,0,3271,6141,90
2025-09-15 02:52:11,0,3271,6141,95
2025-09-15 02:52:13,0,3271,6141,92
2025-09-15 02:52:16,0,3271,6141,91
2025-09-15 02:52:18,0,3271,6141,94
2025-09-15 02:52:20,0,3271,6141,90
2025-09-15 02:52:22,0,3271,6141,93
2025-09-15 02:52:24,0,3271,6141,85
2025-09-15 02:52:26,0,3271,6141,85
2025-09-15 02:52:28,0,3271,6141,86
2025-09-15 02:52:30,0,3271,6141,91
2025-09-15 02:52:32,0,3271,6141,91
2025-09-15 02:52:34,0,3271,6141,94
2025-09-15 02:52:36,0,3271,6141,91
2025-09-15 02:52:38,0,3271,6141,90
2025-09-15 02:52:40,0,3271,6141,92
2025-09-15 02:52:42,0,3271,6141,90
2025-09-15 02:52:44,0,3271,6141,92
2025-09-15 02:52:46,0,3271,6141,91
2025-09-15 02:52:48,0,3271,6141,93
2025-09-15 02:52:50,0,3271,6141,92
2025-09-15 02:52:52,0,3271,6141,85
2025-09-15 02:52:54,0,3271,6141,83
2025-09-15 02:52:56,0,3271,6141,93
2025-09-15 02:52:58,0,3271,6141,92
2025-09-15 02:53:00,0,3271,6141,93
2025-09-15 02:53:02,0,3271,6141,97
2025-09-15 02:53:04,0,3271,6141,95
2025-09-15 02:53:06,0,3271,6141,93
2025-09-15 02:53:08,0,3271,6141,90
2025-09-15 02:53:10,0,3271,6141,92
2025-09-15 02:53:13,0,3271,6141,93
2025-09-15 02:53:15,0,3271,6141,95
2025-09-15 02:53:17,0,3271,6141,89
2025-09-15 02:53:19,0,3271,6141,89
2025-09-15 02:53:21,0,3271,6141,85
2025-09-15 02:53:23,0,3271,6141,88
2025-09-15 02:53:25,0,3271,6141,91
2025-09-15 02:53:27,0,3271,6141,90
2025-09-15 02:53:29,0,3271,6141,91
2025-09-15 02:53:31,0,3271,6141,90
2025-09-15 02:53:33,0,3271,6141,93
2025-09-15 02:53:35,0,3271,6141,93
2025-09-15 02:53:37,0,3271,6141,93
2025-09-15 02:53:39,0,3271,6141,97
2025-09-15 02:53:41,0,3271,6141,96
2025-09-15 02:53:43,0,3271,6141,91
2025-09-15 02:53:45,0,3271,6141,92
2025-09-15 02:53:47,0,3271,6141,93
2025-09-15 02:53:49,0,3271,6141,83
2025-09-15 02:53:51,0,3271,6141,85
